fbref_id,tm_id,PlayerFBref,TmPos,UrlTmarkt
0dabaf14,251295,DÅ¾enis BurniÄ,Defensive Midfield,https://www.transfermarkt.com/dzenis-burnic/profil/spieler/251295
39aa05a7,861221,Ebenezer Annan,Centre-Back,https://www.transfermarkt.com/ebenezer-annan/profil/spieler/861221
a5d77c4e,262597,Ebenezer Ofori,Defensive Midfield,https://www.transfermarkt.com/ebenezer-ofori/profil/spieler/262597
ae4fc6a4,479999,Eberechi Eze,Attacking Midfield,https://www.transfermarkt.com/eberechi-eze/profil/spieler/479999
bf356094,567217,Ebrima Colley,Left Winger,https://www.transfermarkt.com/ebrima-colley/profil/spieler/567217
cf043a33,647484,Ebrima Darboe,Defensive Midfield,https://www.transfermarkt.com/ebrima-darboe/profil/spieler/647484
a53649b7,340324,Eddie Nketiah,Centre-Forward,https://www.transfermarkt.com/eddie-nketiah/profil/spieler/340324
0489bb30,459661,Eddie Salcedo,Centre-Forward,https://www.transfermarkt.com/eddie-salcedo/profil/spieler/459661
a0434482,168933,Eddy GnahorÃ©,Central Midfield,https://www.transfermarkt.com/eddy-gnahore/profil/spieler/168933
ff3a6a60,629566,Eddy Sylvestre,Right Winger,https://www.transfermarkt.com/eddy-sylvestre/profil/spieler/629566
a39bb753,50202,Eden Hazard,Left Winger,https://www.transfermarkt.com/eden-hazard/profil/spieler/50202
639b42f5,452876,Eden Massouema,Defensive Midfield,https://www.transfermarkt.com/eden-massouema/profil/spieler/452876
3767b3b7,191987,Edgar IÃ©,Centre-Back,https://www.transfermarkt.com/edgar-ie/profil/spieler/191987
420ff5a3,60028,Edgar Prib,Central Midfield,https://www.transfermarkt.com/edgar-prib/profil/spieler/60028
41d1fbc6,184915,Edgar Salli,Right Winger,https://www.transfermarkt.com/edgar-salli/profil/spieler/184915
3e8bb8ce,430488,Edgar Sevikyan,Right Winger,https://www.transfermarkt.com/edgar-sevikyan/profil/spieler/430488
c59f90b0,395295,Edgaras Dubickas,Centre-Forward,https://www.transfermarkt.com/edgaras-dubickas/profil/spieler/395295
3bb625ac,247555,Edimilson Fernandes,Central Midfield,https://www.transfermarkt.com/edimilson-fernandes/profil/spieler/247555
3bb7f478,28396,Edin DÅ¾eko,Centre-Forward,https://www.transfermarkt.com/edin-dzeko/profil/spieler/28396
527f063d,48280,Edinson Cavani,Centre-Forward,https://www.transfermarkt.com/edinson-cavani/profil/spieler/48280
bc50c437,728311,Edmilson Indjai,Centre-Forward,https://www.transfermarkt.com/edmilson-correia/profil/spieler/728311
a73c8f95,564545,Edmond Tapsoba,Centre-Back,https://www.transfermarkt.com/edmond-tapsoba/profil/spieler/564545
f99b71de,486477,Edo Kayembe,Defensive Midfield,https://www.transfermarkt.com/edo-kayembe/profil/spieler/486477
ae94a6c5,562049,Edoardo Bove,Central Midfield,https://www.transfermarkt.com/edoardo-bove/profil/spieler/562049
4b029b31,242940,Edoardo Goldaniga,Centre-Back,https://www.transfermarkt.com/edoardo-goldaniga/profil/spieler/242940
2873973b,421780,Edoardo Vergani,Centre-Forward,https://www.transfermarkt.com/edoardo-vergani/profil/spieler/421780
34a88e3e,496857,Edon Zhegrova,Right Winger,https://www.transfermarkt.com/edon-zhegrova/profil/spieler/496857
fe6c1add,659521,Edouard Michut,Attacking Midfield,https://www.transfermarkt.com/edouard-michut/profil/spieler/659521
283c7121,506248,Edu ExpÃ³sito,Central Midfield,https://www.transfermarkt.com/edu-exposito/profil/spieler/506248
70678132,260655,Eduard LÃ¶wen,Central Midfield,https://www.transfermarkt.com/eduard-lowen/profil/spieler/260655
7b9c2d84,640428,Eduardo Camavinga,Central Midfield,https://www.transfermarkt.com/eduardo-camavinga/profil/spieler/640428
1bd5fc78,216118,Eduardo Henrique,Defensive Midfield,https://www.transfermarkt.com/eduardo-henrique/profil/spieler/216118
7ec723b7,504073,Eduardo Quaresma,Centre-Back,https://www.transfermarkt.com/eduardo-quaresma/profil/spieler/504073
21f8d950,242638,Efthimis Koulouris,Centre-Forward,https://www.transfermarkt.com/efthymios-koulouris/profil/spieler/242638
47c609d5,649016,El Bilal TourÃ©,Centre-Forward,https://www.transfermarkt.com/el-bilal-toure/profil/spieler/649016
2180c761,787912,El Chadaille Bitshiabu,Centre-Back,https://www.transfermarkt.com/el-chadaille-bitshiabu/profil/spieler/787912
25749008,149579,Elba Rashani,Left Winger,https://www.transfermarkt.com/elbasan-rashani/profil/spieler/149579
57469b2d,358166,Eldor Shomurodov,Centre-Forward,https://www.transfermarkt.com/eldor-shomurodov/profil/spieler/358166
6a04bb7c,947069,Elhadji Dieye,attack,https://www.transfermarkt.com/el-hadji-dieye/profil/spieler/947069
51450467,410238,Elhadji Pape Diaw,Centre-Back,https://www.transfermarkt.com/elhadji-pape-diaw/profil/spieler/410238
f520049f,90681,Eliaquim Mangala,Centre-Back,https://www.transfermarkt.com/eliaquim-mangala/profil/spieler/90681
5bddccc9,49501,Elias Kachunga,Centre-Forward,https://www.transfermarkt.com/elias-kachunga/profil/spieler/49501
698b37b8,465715,Elie Youan,Centre-Forward,https://www.transfermarkt.com/elie-youan/profil/spieler/465715
cf007308,400489,Elif Elmas,Attacking Midfield,https://www.transfermarkt.com/eljif-elmas/profil/spieler/400489
174944a3,238947,Elio Capradossi,Centre-Back,https://www.transfermarkt.com/elio-capradossi/profil/spieler/238947
15944afd,535834,Eliot Matazo,Central Midfield,https://www.transfermarkt.com/eliot-matazo/profil/spieler/535834
904cd50d,396115,Eliseo Falcon,Centre-Back,https://www.transfermarkt.com/eliseo-falcon/profil/spieler/396115
de31038e,567576,Elliot Anderson,Attacking Midfield,https://www.transfermarkt.com/elliot-anderson/profil/spieler/567576
26d3b5be,511550,Ellis Simms,Centre-Forward,https://www.transfermarkt.com/ellis-simms/profil/spieler/511550
c2211709,290587,Ellyes Skhiri,Defensive Midfield,https://www.transfermarkt.com/ellyes-skhiri/profil/spieler/290587
12a875ce,73222,Eloi Amagat,Attacking Midfield,https://www.transfermarkt.com/eloi-amagat/profil/spieler/73222
2f3452eb,200056,Elseid Hysaj,Right-Back,https://www.transfermarkt.com/elseid-hysaj/profil/spieler/200056
1ae836b1,280575,Elvis RexhbeÃ§aj,Central Midfield,https://www.transfermarkt.com/elvis-rexhbecaj/profil/spieler/280575
0d7b6576,659542,Elye Wahi,Centre-Forward,https://www.transfermarkt.com/elye-wahi/profil/spieler/659542
d810c13b,394152,Emanuel Aiwum,Centre-Back,https://www.transfermarkt.com/emanuel-aiwu/profil/spieler/394152
5c256395,324946,Emanuel Cecchini,Central Midfield,https://www.transfermarkt.com/emanuel-cecchini/profil/spieler/324946
ec5dae45,394346,Emanuel Vignato,Right Winger,https://www.transfermarkt.com/emanuel-vignato/profil/spieler/394346
1c50f354,84835,Emanuele Giaccherini,Left Midfield,https://www.transfermarkt.com/emanuele-giaccherini/profil/spieler/84835
482145e9,287717,Emanuele Ndoj,Central Midfield,https://www.transfermarkt.com/emanuele-ndoj/profil/spieler/287717
16bc48f8,315870,Emanuele Torrasi,Defensive Midfield,https://www.transfermarkt.com/emanuele-torrasi/profil/spieler/315870
ec52b661,445126,Emanuele Valeri,Left-Back,https://www.transfermarkt.com/emanuele-valeri/profil/spieler/445126
df8b52a5,476344,Emerson,Right-Back,https://www.transfermarkt.com/emerson-royal/profil/spieler/476344
3be1a627,223047,Emerson Hyndman,Central Midfield,https://www.transfermarkt.com/emerson-hyndman/profil/spieler/223047
e0bc6fdc,181778,Emerson Palmieri,Left-Back,https://www.transfermarkt.com/emerson/profil/spieler/181778
66b76d44,321247,Emi BuendÃ­a,Right Winger,https://www.transfermarkt.com/emiliano-buendia/profil/spieler/321247
8be4fd6a,234375,Emil Berggreen,Centre-Forward,https://www.transfermarkt.com/emil-berggreen/profil/spieler/234375
c83c203f,406806,Emil Bohinen,Central Midfield,https://www.transfermarkt.com/emil-bohinen/profil/spieler/406806
98a84572,508371,Emil Ceide,Left Winger,https://www.transfermarkt.com/emil-konradsen-ceide/profil/spieler/508371
9a2e0ccc,111078,Emil Forsberg,Left Winger,https://www.transfermarkt.com/emil-forsberg/profil/spieler/111078
86015b20,22673,Emil HallfreÃ°sson,Central Midfield,https://www.transfermarkt.com/emil-hallfreesson/profil/spieler/22673
c2357b65,496745,Emil Holm,Right-Back,https://www.transfermarkt.com/emil-holm/profil/spieler/496745
77cf6852,184528,Emil Krafth,Right-Back,https://www.transfermarkt.com/emil-krafth/profil/spieler/184528
17695062,392765,Emile Smith-Rowe,Attacking Midfield,https://www.transfermarkt.com/emile-smith-rowe/profil/spieler/392765
f3cccffe,45599,Emiliano InsÃºa,Centre-Back,https://www.transfermarkt.com/emiliano-insua/profil/spieler/45599
4d960fc3,232964,Emiliano Marcondes,Attacking Midfield,https://www.transfermarkt.com/emiliano-marcondes/profil/spieler/232964
55667895,5755,Emiliano Moretti,Centre-Back,https://www.transfermarkt.com/emiliano-moretti/profil/spieler/5755
a1216563,282544,Emiliano Rigoni,Right Winger,https://www.transfermarkt.com/emiliano-rigoni/profil/spieler/282544
5d59e0df,190780,Emiliano Sala,Centre-Forward,https://www.transfermarkt.com/emiliano-sala/profil/spieler/190780
5efb80d5,189458,Emiliano VelÃ¡zquez,Centre-Back,https://www.transfermarkt.com/emiliano-velazquez/profil/spieler/189458
a47c6309,743091,Emirhan Ä°lkhan,Central Midfield,https://www.transfermarkt.com/emirhan-ilkhan/profil/spieler/743091
75f1ed80,683895,Emmanuel Agbadou,Centre-Back,https://www.transfermarkt.com/emmanuel-agbadou/profil/spieler/683895
fe0b8f0e,108484,Emmanuel Agyemang-Badu,Central Midfield,https://www.transfermarkt.com/emmanuel-badu/profil/spieler/108484
69c5633e,809639,Emmanuel Amankwaa Akurugu,Left-Back,https://www.transfermarkt.com/koffi-akurugu/profil/spieler/809639
a230ebcc,463332,Emmanuel Apeh,Centre-Forward,https://www.transfermarkt.com/emmanuel-apeh/profil/spieler/463332
2e23c66b,332612,Emmanuel Boateng,Centre-Forward,https://www.transfermarkt.com/emmanuel-boateng/profil/spieler/332612
7cf9f0ed,57359,Emmanuel Bourgaud,Right Midfield,https://www.transfermarkt.com/emmanuel-bourgaud/profil/spieler/57359
2c44a35d,448854,Emmanuel Dennis,Centre-Forward,https://www.transfermarkt.com/emmanuel-dennis/profil/spieler/448854
c20892ee,603891,Emmanuel Ekong,Centre-Forward,https://www.transfermarkt.com/emmanuel-ekong/profil/spieler/603891
f9758dae,241076,Emmanuel Gyasi,Left Winger,https://www.transfermarkt.com/emmanuel-gyasi/profil/spieler/241076
3e87d087,74709,Emmanuel Imorou,Left-Back,https://www.transfermarkt.com/emmanuel-imorou/profil/spieler/74709
2bae5658,61637,Emmanuel RiviÃ¨re,Centre-Forward,https://www.transfermarkt.com/emmanuel-riviere/profil/spieler/61637
a65ce836,119296,Emre Can,Defensive Midfield,https://www.transfermarkt.com/emre-can/profil/spieler/119296
0c3f7197,283223,Emre Mor,Right Winger,https://www.transfermarkt.com/emre-mor/profil/spieler/283223
643b39a6,77707,Emre Ãolak,Attacking Midfield,https://www.transfermarkt.com/emre-colak/profil/spieler/77707
62f94e47,580276,Emrehan Gedikli,Centre-Forward,https://www.transfermarkt.com/emrehan-gedikli/profil/spieler/580276
17d4507a,85706,Enda Stevens,Left-Back,https://www.transfermarkt.com/enda-stevens/profil/spieler/85706
1771f2c1,89313,Eneko BÃ³veda,Right-Back,https://www.transfermarkt.com/eneko-boveda/profil/spieler/89313
f8eca1b6,251106,Enes Ãnal,Centre-Forward,https://www.transfermarkt.com/enes-unal/profil/spieler/251106
cac2537b,245014,Enis Bardhi,Attacking Midfield,https://www.transfermarkt.com/enis-bardhi/profil/spieler/245014
1d5cab82,490307,Enoch Mwepu,Central Midfield,https://www.transfermarkt.com/enock-mwepu/profil/spieler/490307
4bf69118,288241,Enock Kwateng,Right-Back,https://www.transfermarkt.com/enock-kwateng/profil/spieler/288241
40883e3a,282700,Enric Franquesa,Left-Back,https://www.transfermarkt.com/enric-franquesa/profil/spieler/282700
82e9b89d,114060,Enric Gallego,Centre-Forward,https://www.transfermarkt.com/enric-gallego/profil/spieler/114060
eb5bc3eb,85372,Enric Saborit,Left-Back,https://www.transfermarkt.com/enric-saborit/profil/spieler/85372
c67836b8,297731,Enrico Bearzotti,Right Midfield,https://www.transfermarkt.com/enrico-bearzotti/profil/spieler/297731
d0643f8f,323147,Enrico Brignola,Second Striker,https://www.transfermarkt.com/enrico-brignola/profil/spieler/323147
5c4d9be7,40605,Enrico Valentini,Right-Back,https://www.transfermarkt.com/enrico-valentini/profil/spieler/40605
0a69de7b,766583,Enrique Valiente,Centre-Back,https://www.transfermarkt.com/kike-salas/profil/spieler/766583
06f33dc8,291110,Enzo Crivelli,Centre-Forward,https://www.transfermarkt.com/enzo-crivelli/profil/spieler/291110
9ba7b4fa,342877,Enzo Ebosse,Left-Back,https://www.transfermarkt.com/enzo-ebosse/profil/spieler/342877
4cafb146,106825,Enzo FernÃ¡ndez,Attacking Midfield,https://www.transfermarkt.com/enzo-zidane/profil/spieler/106825
6f806d99,633992,Enzo Le FÃ©e,Attacking Midfield,https://www.transfermarkt.com/enzo-le-fee/profil/spieler/633992
6bca20fe,581781,Enzo Loiodice,Central Midfield,https://www.transfermarkt.com/enzo-loiodice/profil/spieler/581781
f76022e7,569366,Enzo Millot,Central Midfield,https://www.transfermarkt.com/enzo-millot/profil/spieler/569366
37f827ec,186862,Enzo Roco,Centre-Back,https://www.transfermarkt.com/enzo-roco/profil/spieler/186862
7f783431,842338,Enzo Tchato,Centre-Back,https://www.transfermarkt.com/enzo-tchato/profil/spieler/842338
15937e17,298583,Eray CÃ¶mert,Centre-Back,https://www.transfermarkt.com/eray-comert/profil/spieler/298583
4ccd8957,645774,Eren DinkÃ§i,Right Winger,https://www.transfermarkt.com/eren-dinkci/profil/spieler/645774
a396fb61,343959,Erhan MaÅ¡oviÄ,Centre-Back,https://www.transfermarkt.com/erhan-masovic/profil/spieler/343959
a1232f4e,286384,Eric Bailly,Centre-Back,https://www.transfermarkt.com/eric-bailly/profil/spieler/286384
ac861941,175722,Eric Dier,Centre-Back,https://www.transfermarkt.com/eric-dier/profil/spieler/175722
2bed3eab,466794,Eric GarcÃ­a,Centre-Back,https://www.transfermarkt.com/eric-garcia/profil/spieler/466794
92a16062,597000,Eric Martel,Defensive Midfield,https://www.transfermarkt.com/eric-martel/profil/spieler/597000
0e6bc38c,45660,Eric Maxim Choupo-Moting,Centre-Forward,https://www.transfermarkt.com/eric-maxim-choupo-moting/profil/spieler/45660
b85e57bb,991649,Eric N'Jo,Centre-Back,https://www.transfermarkt.com/eric-njo/profil/spieler/991649
e7ab4179,302991,Erick Cabaco,Centre-Back,https://www.transfermarkt.com/erick-cabaco/profil/spieler/302991
4611e028,215616,Erick Pulgar,Defensive Midfield,https://www.transfermarkt.com/erick-pulgar/profil/spieler/215616
3d13d9e4,418559,Erik Botheim,Centre-Forward,https://www.transfermarkt.com/erik-botheim/profil/spieler/418559
cf623c78,93922,Erik Durm,Right-Back,https://www.transfermarkt.com/erik-durm/profil/spieler/93922
07d67579,483461,Erik ExpÃ³sito,Centre-Forward,https://www.transfermarkt.com/erik-exposito/profil/spieler/483461
6941883f,67542,Erik MorÃ¡n,Defensive Midfield,https://www.transfermarkt.com/erik-moran/profil/spieler/67542
e5c1e0ca,282199,Erik Palmer-Brown,Centre-Back,https://www.transfermarkt.com/erik-palmer-brown/profil/spieler/282199
1ef37668,43763,Erik Pieters,Left-Back,https://www.transfermarkt.com/erik-pieters/profil/spieler/43763
df8e7b62,156779,Erik Thommy,Left Midfield,https://www.transfermarkt.com/erik-thommy/profil/spieler/156779
1f44ac21,418560,Erling Haaland,Centre-Forward,https://www.transfermarkt.com/erling-haaland/profil/spieler/418560
ed79b7d3,335457,Ermedin DemiroviÄ,Centre-Forward,https://www.transfermarkt.com/ermedin-demirovic/profil/spieler/335457
7aac47fe,51676,Ermin BiÄakÄiÄ,Centre-Back,https://www.transfermarkt.com/ermin-bicakcic/profil/spieler/51676
e1b3413d,283136,Ernest Seka,Centre-Back,https://www.transfermarkt.com/ernest-seka/profil/spieler/283136
bf39bdec,159883,Ernesto Torregrossa,Centre-Forward,https://www.transfermarkt.com/ernesto-torregrossa/profil/spieler/159883
c4f97172,23366,Eros Schiavon,Central Midfield,https://www.transfermarkt.com/eros-schiavon/profil/spieler/23366
942c6dc3,394330,Ervin Taha,Centre-Forward,https://www.transfermarkt.com/ervin-taha/profil/spieler/394330
1253a12e,44059,Ervin ZukanoviÄ,Centre-Back,https://www.transfermarkt.com/ervin-zukanovic/profil/spieler/44059
7615f332,894205,Erwan Belhadji,Right Winger,https://www.transfermarkt.com/erwan-belhadji/profil/spieler/894205
674cfc5a,457673,Espeto,Right Winger,https://www.transfermarkt.com/gabriel-strefezza/profil/spieler/457673
ace50e9f,913539,Estanis,Right Winger,https://www.transfermarkt.com/estanis-pedrola/profil/spieler/913539
40449bbd,337922,Esteban Burgos,Centre-Back,https://www.transfermarkt.com/esteban-burgos/profil/spieler/337922
1b17ed86,44065,Esteban Granero,Central Midfield,https://www.transfermarkt.com/esteban-granero/profil/spieler/44065
10e25802,399887,Esteban RolÃ³n,Defensive Midfield,https://www.transfermarkt.com/esteban-rolon/profil/spieler/399887
79f2a5f5,240360,Esteban Saveljich,Centre-Back,https://www.transfermarkt.com/esteban-saveljich/profil/spieler/240360
10b9fa99,392771,Ethan Ampadu,Centre-Back,https://www.transfermarkt.com/ethan-ampadu/profil/spieler/392771
7f94982c,890719,Ethan Nwaneri,Attacking Midfield,https://www.transfermarkt.com/ethan-nwaneri/profil/spieler/890719
e541326e,442248,Ethan Pinnock,Centre-Back,https://www.transfermarkt.com/ethan-pinnock/profil/spieler/442248
fb2a63bb,19548,Eugen Polanski,Defensive Midfield,https://www.transfermarkt.com/eugen-polanski/profil/spieler/19548
a75b4071,223073,Eugeni Valderrama,Attacking Midfield,https://www.transfermarkt.com/eugeni/profil/spieler/223073
4596da74,648046,Evan Ferguson,Centre-Forward,https://www.transfermarkt.com/evan-ferguson/profil/spieler/648046
b73f17f8,500689,Evann Guessand,Centre-Forward,https://www.transfermarkt.com/evann-guessand/profil/spieler/500689
acde3581,593320,Evens Joseph,Left Winger,https://www.transfermarkt.com/evens-joseph/profil/spieler/593320
3799e138,75076,Everton Luiz,Defensive Midfield,https://www.transfermarkt.com/everton-luiz/profil/spieler/75076
78cd577c,149249,Ewerton,Centre-Back,https://www.transfermarkt.com/ewerton/profil/spieler/149249
e82adcab,401578,Exequiel Palacios,Central Midfield,https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578
ac3fb1be,35939,Ezequiel Garay,Centre-Back,https://www.transfermarkt.com/ezequiel-garay/profil/spieler/35939
e4b8c5b6,75127,Ezequiel MuÃ±oz,Centre-Back,https://www.transfermarkt.com/ezequiel-munoz/profil/spieler/75127
ccbbe661,296783,Ezequiel Ponce,Centre-Forward,https://www.transfermarkt.com/ezequiel-ponce/profil/spieler/296783
a6e316c1,119164,Ezequiel Schelotto,Right-Back,https://www.transfermarkt.com/ezequiel-schelotto/profil/spieler/119164
253a06b9,167721,Ezequiel Ãvila,Centre-Forward,https://www.transfermarkt.com/chimy-avila/profil/spieler/167721
1a7fcf39,129604,Ezgjan Alioski,Left-Back,https://www.transfermarkt.com/ezgjan-alioski/profil/spieler/129604
0313a347,413403,Ezri Konsa,Centre-Back,https://www.transfermarkt.com/ezri-konsa/profil/spieler/413403
aa7da569,684299,EÃ±aut MendÃ­a,attack,https://www.transfermarkt.com/enaut-mendi/profil/spieler/684299
111c3236,50362,Fabian Delph,Central Midfield,https://www.transfermarkt.com/fabian-delph/profil/spieler/50362
9fb640a8,52595,Fabian Frei,Defensive Midfield,https://www.transfermarkt.com/fabian-frei/profil/spieler/52595
