fbref_id,Player,Season_End_Year,pos_primary,age_y,std_Min_Playing,Squads,Comps,eligible,grp_prod,grp_progress,grp_chance,grp_stability,grp_defense,score_position,style,style_confidence,score_style,ability,fut_year,fut_ability,survived
9a506145,Rene Krhin,2019,MF,28.0,1057.0,Nantes,Ligue 1,True,19.3,23.5,8.0,58.4,70.3,33.8,수비형 파괴자,0.54,54.6,44.2,,,0
9a560ebe,Nicolás Spolli,2018,DF,34.0,1798.0,Genoa,Serie A,True,41.5,8.2,16.2,69.9,53.4,44.2,스토퍼,1.54,51.9,48.0,,,0
9a64e67e,Robin Le Normand,2020,DF,22.0,2394.0,Real Sociedad,La Liga,True,48.2,48.1,26.1,72.4,61.0,57.2,스토퍼,0.25,61.5,59.4,2022.0,57.8,1
9a9c05db,Matthew Lowton,2018,DF,28.0,2295.0,Burnley,Premier League,True,34.6,34.0,69.7,34.7,57.0,47.0,공격형 풀백,0.08,47.7,47.4,2021.0,48.2,1
9a9c05db,Matthew Lowton,2019,DF,29.0,1750.0,Burnley,Premier League,True,43.3,47.7,53.6,32.0,64.3,50.8,공격형 풀백,0.7,49.7,50.2,2022.0,51.9,1
9a9c05db,Matthew Lowton,2020,DF,30.0,1530.0,Burnley,Premier League,True,44.6,41.7,59.4,26.6,62.1,48.0,공격형 풀백,0.8,48.2,48.1,2022.0,51.9,1
9aa186b2,Florent Hadergjonaj,2018,DF,23.0,1674.0,Huddersfield,Premier League,True,52.4,53.2,77.6,32.6,24.9,39.1,공격형 풀백,1.83,50.5,44.8,,,0
9aa186b2,Florent Hadergjonaj,2019,DF,24.0,1842.0,Huddersfield,Premier League,True,37.5,44.3,66.7,24.6,29.3,35.3,공격형 풀백,1.32,43.3,39.3,,,0
9aacb284,Marc Pugh,2018,MF,30.0,985.0,Bournemouth,Premier League,True,48.3,58.7,42.7,20.3,36.7,43.0,공격형 MF,0.27,45.9,44.4,,,0
9ab16552,Makoto Hasebe,2018,DF,33.0,2090.0,Eint Frankfurt,Bundesliga,True,23.1,35.7,33.4,70.8,42.6,46.4,빌드업 수비수,1.56,46.8,46.6,2021.0,55.5,1
9ab16552,Makoto Hasebe,2019,DF,34.0,2520.0,Eint Frankfurt,Bundesliga,True,27.8,51.5,39.7,54.7,40.0,45.3,빌드업 수비수,1.15,47.8,46.6,2022.0,60.0,1
9ab16552,Makoto Hasebe,2020,DF,35.0,1968.0,Eint Frankfurt,Bundesliga,True,36.2,61.8,49.3,62.2,47.7,53.7,빌드업 수비수,1.78,56.6,55.2,2022.0,60.0,1
9ab48bde,Pablo de Blasis,2018,FW,29.0,1652.0,Mainz 05,Bundesliga,True,22.4,66.9,67.6,36.8,82.5,47.8,연결형 공격수,0.92,52.3,50.0,2020.0,54.8,1
9ab48bde,Pablo de Blasis,2019,MF,30.0,1610.0,Eibar / Mainz 05,La Liga / Bundesliga,True,45.8,49.0,49.3,28.5,60.6,46.2,딥 플레이메이커,0.26,45.5,45.8,,,0
9ab48bde,Pablo de Blasis,2020,DF,31.0,1604.0,Eibar,La Liga,True,85.5,70.7,84.6,22.5,38.1,47.7,공격형 풀백,1.0,61.9,54.8,,,0
9ae9eaea,Fernando Marçal,2018,DF,28.0,1295.0,Lyon,Ligue 1,True,44.7,74.5,83.2,47.0,50.1,57.2,빌드업 수비수,0.4,60.8,59.0,,,0
9b30df1e,Bartosz Salamon,2018,DF,26.0,1725.0,SPAL,Serie A,True,49.7,47.5,37.6,58.9,76.1,60.9,스토퍼,0.8,67.4,64.2,,,0
9b30df1e,Bartosz Salamon,2019,DF,27.0,1725.0,Frosinone,Serie A,True,41.7,18.2,27.6,65.0,51.7,45.4,스토퍼,1.56,50.9,48.2,,,0
9b337c7c,Jozabed,2018,MF,26.0,1473.0,Celta Vigo,La Liga,True,57.6,50.9,59.5,59.1,32.8,52.6,딥 플레이메이커,0.08,52.7,52.6,,,0
9b337c7c,Jozabed,2019,MF,27.0,1155.0,Celta Vigo,La Liga,True,26.8,41.9,20.2,61.7,32.5,37.8,딥 플레이메이커,0.37,39.2,38.5,,,0
9b398aea,Rayan Aït Nouri,2020,DF,18.0,1282.0,Angers,Ligue 1,True,40.8,70.1,78.4,28.5,54.8,53.0,공격형 풀백,1.47,60.0,56.5,2022.0,49.9,1
9b5ce51a,Jefferson Lerma,2018,MF,22.0,2135.0,Levante,La Liga,True,27.4,31.3,16.7,60.0,85.8,41.7,수비형 파괴자,1.06,64.8,53.2,2020.0,51.7,1
9b5ce51a,Jefferson Lerma,2019,MF,23.0,2506.0,Bournemouth,Premier League,True,28.2,39.0,13.8,58.5,78.8,42.2,수비형 파괴자,0.98,62.0,52.1,,,0
9b5ce51a,Jefferson Lerma,2020,MF,24.0,2703.0,Bournemouth,Premier League,True,23.4,34.9,14.6,52.5,85.7,40.3,수비형 파괴자,0.56,63.1,51.7,2023.0,44.0,1
9b6d9b53,Valentin Rosier,2018,DF,20.0,2780.0,Dijon,Ligue 1,True,62.0,59.1,73.4,33.3,45.5,48.8,공격형 풀백,1.08,56.4,52.6,,,0
9b6d9b53,Valentin Rosier,2019,DF,21.0,1460.0,Dijon,Ligue 1,True,61.3,55.9,75.3,28.3,48.6,48.3,공격형 풀백,1.1,55.7,52.0,,,0
9b6f7fd5,Lucas Paquetá,2020,MF,21.0,1103.0,Milan,Serie A,True,63.1,75.4,72.4,25.9,62.2,61.1,수비형 파괴자,0.28,55.7,58.4,2022.0,69.7,1
9b88e120,Robert Bauer,2018,DF,22.0,956.0,Werder Bremen,Bundesliga,True,24.9,38.3,47.0,28.0,29.8,32.5,빌드업 수비수,0.36,33.7,33.1,,,0
9b88e120,Robert Bauer,2019,DF,23.0,1722.0,Nürnberg,Bundesliga,True,36.4,43.2,49.0,32.6,43.7,41.0,공격형 풀백,0.48,42.5,41.8,,,0
9ba48d64,Juanfran,2018,DF,28.0,3057.0,La Coruña,La Liga,True,64.0,76.1,75.9,30.0,45.1,51.6,공격형 풀백,1.03,61.7,56.6,,,0
9ba48d64,Juanfran,2019,DF,29.0,1459.0,Leganés,La Liga,True,61.4,60.1,87.2,22.6,20.3,37.6,공격형 풀백,1.81,53.4,45.5,,,0
9be4ee80,Andrija Balić,2018,MF,19.0,1083.0,Udinese,Serie A,True,34.0,48.4,50.0,44.8,48.2,45.8,딥 플레이메이커,0.38,47.1,46.4,,,0
9c2394c9,Christian Strohdiek,2020,DF,31.0,1363.0,Paderborn 07,Bundesliga,True,80.0,39.4,52.4,44.6,62.7,53.4,스토퍼,1.66,56.2,54.8,,,0
9c318325,Jack Wilshere,2018,MF,25.0,1193.0,Arsenal,Premier League,True,58.0,78.6,73.0,46.5,49.7,63.6,볼 운반형,0.91,67.7,65.6,,,0
9c94165b,Luke Shaw,2019,DF,23.0,2591.0,Manchester Utd,Premier League,True,68.7,82.5,86.4,49.3,57.9,64.0,공격형 풀백,0.56,72.2,68.1,2022.0,57.0,1
9c94165b,Luke Shaw,2020,DF,24.0,1733.0,Manchester Utd,Premier League,True,55.9,82.9,74.0,57.6,54.9,63.1,공격형 풀백,0.45,68.6,65.8,2022.0,57.0,1
9ceb7642,Pierre Kunde,2019,MF,23.0,1909.0,Mainz 05,Bundesliga,True,27.4,49.5,39.3,51.5,76.4,48.6,딥 플레이메이커,0.53,50.4,49.5,,,0
9ceb7642,Pierre Kunde,2020,MF,24.0,1866.0,Mainz 05,Bundesliga,True,55.8,56.4,29.0,42.8,56.4,48.1,딥 플레이메이커,0.18,46.1,47.1,,,0
9d107085,Charlie Daniels,2018,DF,30.0,3002.0,Bournemouth,Premier League,True,54.8,69.2,69.6,37.1,52.6,53.9,공격형 풀백,0.43,59.7,56.8,,,0
9d107085,Charlie Daniels,2019,DF,31.0,1585.0,Bournemouth,Premier League,True,50.7,71.8,58.5,28.3,49.9,49.8,공격형 풀백,0.52,55.5,52.6,,,0
9d2a3d5f,Ibai Gómez,2018,MF,27.0,2319.0,Alavés,La Liga,True,83.2,44.0,65.6,20.0,19.3,45.7,딥 플레이메이커,0.12,41.7,43.7,,,0
9d2a3d5f,Ibai Gómez,2019,MF,28.0,2029.0,Alavés / Athletic Club,La Liga,True,67.8,42.3,62.9,21.0,32.7,44.6,공격형 MF,0.29,53.5,49.0,,,0
9d4c45d6,Roberto Soriano,2018,MF,26.0,1139.0,Villarreal,La Liga,True,49.3,56.9,34.5,39.4,39.2,45.1,볼 운반형,0.13,47.3,46.2,2021.0,62.6,1
9d4c45d6,Roberto Soriano,2019,MF,27.0,1957.0,Bologna / Torino,Serie A,True,62.6,61.0,73.3,44.9,34.5,56.5,공격형 MF,0.3,62.2,59.4,2022.0,52.2,1
9d4c45d6,Roberto Soriano,2020,MF,28.0,2469.0,Bologna,Serie A,True,71.8,69.2,85.2,52.2,33.9,64.1,공격형 MF,0.21,71.3,67.7,2022.0,52.2,1
9d66fbe3,Roberto Soldado,2020,FW,34.0,2347.0,Granada,La Liga,True,33.2,21.4,38.7,43.6,40.3,33.7,연결형 공격수,0.38,34.7,34.2,,,0
9dbb75ca,Alexandre Lacazette,2018,FW,26.0,2202.0,Arsenal,Premier League,True,79.7,55.9,79.6,48.7,41.7,68.0,박스 포처,0.04,70.4,69.2,2021.0,56.6,1
9dbb75ca,Alexandre Lacazette,2019,FW,27.0,2502.0,Arsenal,Premier League,True,73.9,69.6,72.9,32.4,52.5,66.6,박스 포처,0.06,67.1,66.8,2022.0,55.8,1
9dbb75ca,Alexandre Lacazette,2020,FW,28.0,1874.0,Arsenal,Premier League,True,71.8,50.2,73.5,42.1,49.3,62.6,박스 포처,0.09,64.7,63.6,2023.0,72.6,1
9dd5da03,Yoël Armougom,2019,DF,20.0,1853.0,Caen,Ligue 1,True,42.6,47.2,59.3,27.1,23.3,33.6,공격형 풀백,0.94,42.0,37.8,,,0
9e1035f8,Ferrán Torres,2020,MF,19.0,2251.0,Valencia,La Liga,True,69.8,50.0,62.1,22.1,33.8,47.4,볼 운반형,0.5,48.6,48.0,2022.0,60.8,1
9e1577aa,Cristiano Biraghi,2018,DF,24.0,2980.0,Fiorentina,Serie A,True,72.7,42.6,93.4,33.8,46.0,48.3,공격형 풀백,0.75,57.7,53.0,2021.0,50.6,1
9e1577aa,Cristiano Biraghi,2019,DF,25.0,3194.0,Fiorentina,Serie A,True,68.4,62.2,92.8,32.2,41.1,49.6,공격형 풀백,0.89,61.7,55.6,2022.0,49.5,1
9e1577aa,Cristiano Biraghi,2020,DF,26.0,1576.0,Inter,Serie A,True,80.5,53.4,98.4,30.1,22.3,41.0,공격형 풀백,1.68,57.6,49.3,2022.0,49.5,1
9e27e5de,Prince Oniangué,2018,MF,28.0,1056.0,Angers,Ligue 1,True,56.2,21.3,22.9,50.3,46.0,36.4,공격형 MF,0.22,36.4,36.4,,,0
9e27e5de,Prince Oniangué,2019,MF,29.0,2343.0,Caen,Ligue 1,True,38.7,22.4,4.5,59.6,61.9,34.6,수비형 파괴자,0.79,51.4,43.0,,,0
9e525177,Aaron Wan-Bissaka,2019,DF,20.0,3134.0,Crystal Palace,Premier League,True,37.3,57.1,63.7,27.9,60.6,50.9,공격형 풀백,1.15,53.1,52.0,2022.0,48.4,1
9e525177,Aaron Wan-Bissaka,2020,DF,21.0,3070.0,Manchester Utd,Premier League,True,50.9,73.6,68.1,36.8,58.4,56.6,공격형 풀백,1.44,61.4,59.0,2022.0,48.4,1
9e61c019,Guilherme,2018,MF,26.0,944.0,Benevento,Serie A,True,68.4,44.7,75.0,34.5,27.3,49.6,볼 운반형,0.44,49.8,49.7,,,0
9e90fb5d,Nikolas Špalek,2020,MF,22.0,1579.0,Brescia,Serie A,True,63.5,29.9,29.3,19.7,14.6,30.5,볼 운반형,0.06,30.1,30.3,,,0
9efa1d25,Mario Götze,2018,MF,25.0,1601.0,Dortmund,Bundesliga,True,65.1,73.6,80.2,34.9,34.4,60.0,공격형 MF,0.15,67.2,63.6,,,0
9efa1d25,Mario Götze,2019,FW,26.0,1674.0,Dortmund,Bundesliga,True,62.1,79.7,88.0,45.2,39.5,66.8,연결형 공격수,0.61,71.0,68.9,,,0
9f1893b9,Felipe Anderson,2018,FW,24.0,1162.0,Lazio,Serie A,True,50.2,92.3,98.7,20.7,56.1,66.0,돌파형 윙어,0.79,76.2,71.1,2020.0,65.4,1
9f1893b9,Felipe Anderson,2019,MF,25.0,3043.0,West Ham,Premier League,True,74.1,78.5,86.4,20.0,36.0,61.3,볼 운반형,0.54,66.6,64.0,2022.0,62.8,1
9f1893b9,Felipe Anderson,2020,MF,26.0,1497.0,West Ham,Premier League,True,68.1,83.5,83.3,28.3,31.9,62.4,볼 운반형,0.95,68.5,65.4,2023.0,50.0,1
9f29c204,Oualid El Hajjam,2018,DF,26.0,2198.0,Amiens,Ligue 1,True,55.7,46.4,59.2,24.0,35.8,38.3,공격형 풀백,1.13,45.1,41.7,,,0
9f323c71,Óscar de Marcos,2018,DF,28.0,1658.0,Athletic Club,La Liga,True,85.5,65.3,87.5,33.3,14.3,40.1,공격형 풀백,1.21,57.8,49.0,2021.0,46.5,1
9f323c71,Óscar de Marcos,2019,DF,29.0,2421.0,Athletic Club,La Liga,True,61.3,56.4,73.0,26.9,34.0,42.0,공격형 풀백,1.33,52.2,47.1,2022.0,59.9,1
9f381d8b,Jhon Córdoba,2018,FW,24.0,957.0,Köln,Bundesliga,True,48.6,49.8,41.9,17.1,40.9,43.6,박스 포처,0.64,43.8,43.7,2021.0,50.8,1
9f381d8b,Jhon Córdoba,2020,FW,26.0,1998.0,Köln,Bundesliga,True,63.8,30.8,50.2,36.1,56.0,50.9,박스 포처,0.18,54.9,52.9,,,0
9f4647e9,Robert Snodgrass,2019,MF,30.0,2220.0,West Ham,Premier League,True,59.1,57.1,82.4,24.5,40.2,53.4,딥 플레이메이커,0.09,52.9,53.2,,,0
9f4647e9,Robert Snodgrass,2020,MF,31.0,1509.0,West Ham,Premier League,True,77.5,43.2,71.5,26.4,37.0,49.7,딥 플레이메이커,0.32,46.9,48.3,,,0
9f472354,Shane Long,2018,FW,30.0,1582.0,Southampton,Premier League,True,29.7,31.2,45.4,28.8,73.0,37.4,타겟맨,1.03,42.2,39.8,2020.0,45.5,1
9f472354,Shane Long,2019,FW,31.0,1272.0,Southampton,Premier League,True,47.0,30.1,24.6,13.4,61.1,37.2,타겟맨,1.35,43.2,40.2,,,0
9f472354,Shane Long,2020,FW,32.0,1395.0,Southampton,Premier League,True,47.1,42.0,37.2,6.2,74.4,42.7,타겟맨,1.69,48.3,45.5,,,0
9f736ed2,Jordon Ibe,2018,MF,21.0,1995.0,Bournemouth,Premier League,True,70.3,59.4,78.3,21.2,23.2,51.8,볼 운반형,0.62,54.9,53.4,,,0
9f7c837d,Ben Godfrey,2020,DF,21.0,2644.0,Norwich City,Premier League,True,41.9,32.5,18.6,54.8,54.7,46.0,스토퍼,0.71,51.4,48.7,2022.0,47.2,1
9f8e9423,Raphaël Varane,2018,DF,24.0,2322.0,Real Madrid,La Liga,True,51.1,45.2,34.5,64.2,46.3,49.6,빌드업 수비수,0.44,50.4,50.0,2021.0,56.6,1
9f8e9423,Raphaël Varane,2019,DF,25.0,2754.0,Real Madrid,La Liga,True,58.2,40.0,14.0,74.5,55.2,53.0,스토퍼,0.09,57.8,55.4,2022.0,55.0,1
9f8e9423,Raphaël Varane,2020,DF,26.0,2822.0,Real Madrid,La Liga,True,44.8,35.5,23.2,72.4,46.7,48.4,빌드업 수비수,0.19,48.1,48.2,2022.0,55.0,1
9f979eb2,Jorge Meré,2018,DF,20.0,1890.0,Köln,Bundesliga,True,41.6,37.1,24.3,68.3,63.9,54.6,스토퍼,0.84,60.9,57.8,2021.0,46.6,1
9fbbcf39,Romain Saïss,2019,MF,28.0,1149.0,Wolves,Premier League,True,50.0,39.5,6.4,53.6,95.3,45.7,수비형 파괴자,1.64,69.8,57.8,2022.0,63.6,1
9fbbcf39,Romain Saïss,2020,DF,29.0,2705.0,Wolves,Premier League,True,75.9,47.8,39.1,54.5,76.9,61.7,스토퍼,1.38,67.6,64.6,2022.0,63.6,1
9feb8f24,Joe Allen,2018,MF,27.0,3139.0,Stoke City,Premier League,True,40.0,41.6,47.3,45.8,76.1,48.5,수비형 파괴자,1.04,60.1,54.3,,,0
9fec8860,Ludwig Augustinsson,2018,DF,23.0,2532.0,Werder Bremen,Bundesliga,True,67.0,61.9,73.9,37.7,38.3,47.9,공격형 풀백,0.84,57.1,52.5,2021.0,57.8,1
9fec8860,Ludwig Augustinsson,2019,DF,24.0,3026.0,Werder Bremen,Bundesliga,True,63.6,70.7,81.3,35.1,31.8,46.9,공격형 풀백,0.61,59.5,53.2,2021.0,57.8,1
9fec8860,Ludwig Augustinsson,2020,DF,25.0,924.0,Werder Bremen,Bundesliga,True,49.7,56.6,77.7,24.3,52.8,48.8,공격형 풀백,1.34,55.6,52.2,,,0
a03c82b2,Rodrigo Tarín,2019,DF,22.0,1429.0,Leganés,La Liga,True,32.3,11.6,30.1,48.3,52.2,39.9,스토퍼,1.01,46.1,43.0,,,0
a03c82b2,Rodrigo Tarín,2020,DF,23.0,951.0,Leganés,La Liga,True,35.0,7.1,15.8,63.4,41.8,37.3,스토퍼,1.97,43.0,40.2,,,0
a0415710,Ismail Jakobs,2020,MF,19.0,1672.0,Köln,Bundesliga,True,55.0,21.3,30.1,19.2,67.8,34.7,수비형 파괴자,0.59,46.1,40.4,2022.0,64.4,1
a0434482,Eddy Gnahoré,2019,MF,24.0,2243.0,Amiens,Ligue 1,True,64.4,41.9,46.2,54.9,52.3,50.3,수비형 파괴자,0.01,51.7,51.0,,,0
a0434482,Eddy Gnahoré,2020,MF,25.0,1133.0,Amiens,Ligue 1,True,28.0,45.2,10.0,53.8,67.6,40.6,수비형 파괴자,0.56,55.9,48.2,,,0
a0666d3e,Will Hughes,2018,MF,22.0,990.0,Watford,Premier League,True,52.9,44.3,77.1,25.8,60.4,50.9,수비형 파괴자,0.14,49.8,50.3,2020.0,48.4,1
a0666d3e,Will Hughes,2019,MF,23.0,2418.0,Watford,Premier League,True,51.2,44.3,52.2,27.9,64.2,46.6,공격형 MF,0.05,48.1,47.4,2022.0,47.0,1
a0666d3e,Will Hughes,2020,MF,24.0,2252.0,Watford,Premier League,True,39.6,40.4,37.6,31.6,72.3,42.8,수비형 파괴자,0.47,54.0,48.4,2022.0,47.0,1
a08b974a,Lucas Ocampos,2018,MF,23.0,2038.0,Marseille,Ligue 1,True,85.6,46.8,56.9,20.9,50.9,50.1,공격형 MF,0.59,59.1,54.6,2021.0,58.6,1
a08b974a,Lucas Ocampos,2019,MF,24.0,2708.0,Marseille,Ligue 1,True,78.4,43.5,55.7,18.3,54.0,47.7,볼 운반형,0.59,46.7,47.2,2022.0,50.2,1
a08b974a,Lucas Ocampos,2020,FW,25.0,2745.0,Sevilla,La Liga,True,44.7,75.6,43.7,29.0,74.6,52.1,돌파형 윙어,1.75,57.5,54.8,2022.0,50.2,1
a0b4bb3e,Isco,2018,MF,25.0,1774.0,Real Madrid,La Liga,True,92.8,95.3,96.6,36.4,8.5,70.4,공격형 MF,0.33,84.7,77.6,2021.0,67.6,1
a0b4bb3e,Isco,2019,MF,26.0,1192.0,Real Madrid,La Liga,True,82.6,88.1,74.3,40.3,35.2,67.0,공격형 MF,0.11,74.9,71.0,2021.0,67.6,1
a0b4bb3e,Isco,2020,FW,27.0,1181.0,Real Madrid,La Liga,True,31.9,75.0,86.2,64.5,54.5,56.9,연결형 공격수,0.77,65.5,61.2,,,0
a0b65401,Sidy Sarr,2020,MF,23.0,1165.0,Nîmes,Ligue 1,True,53.5,33.1,26.4,40.9,84.8,44.1,수비형 파괴자,2.06,61.6,52.8,,,0
a0f9b535,Flavien Tait,2018,MF,24.0,2235.0,Angers,Ligue 1,True,76.6,64.1,78.5,21.5,27.5,54.8,볼 운반형,0.17,58.2,56.5,2021.0,65.2,1
a0f9b535,Flavien Tait,2019,MF,25.0,2985.0,Angers,Ligue 1,True,81.6,78.1,87.0,16.7,26.6,60.4,볼 운반형,0.34,65.9,63.2,2022.0,63.8,1
a1017967,Issa Cissokho,2018,DF,32.0,1630.0,Amiens,Ligue 1,True,29.9,28.2,57.7,36.3,47.3,40.9,공격형 풀백,0.18,40.8,40.8,,,0
a10361d2,Aleix García,2019,MF,21.0,1663.0,Girona,La Liga,True,47.0,50.2,51.0,54.2,59.5,52.1,딥 플레이메이커,0.26,52.6,52.4,,,0
a1232f4e,Eric Bailly,2018,DF,23.0,1001.0,Manchester Utd,Premier League,True,60.9,16.0,23.5,61.5,66.9,50.7,스토퍼,1.47,59.4,55.0,2021.0,60.9,1
a167537f,Julian Brandt,2018,MF,21.0,2326.0,Leverkusen,Bundesliga,True,82.3,68.0,88.6,20.8,25.6,58.5,공격형 MF,0.15,71.6,65.0,2021.0,67.2,1
a167537f,Julian Brandt,2019,MF,22.0,2666.0,Leverkusen,Bundesliga,True,91.1,86.9,97.8,27.4,23.2,68.3,공격형 MF,0.41,82.3,75.3,2022.0,69.7,1
a167537f,Julian Brandt,2020,MF,23.0,2203.0,Dortmund,Bundesliga,True,74.9,82.7,84.3,33.5,46.2,66.6,볼 운반형,0.19,71.2,68.9,2022.0,69.7,1
a190d597,Diego Costa,2018,FW,28.0,1041.0,Atlético Madrid,La Liga,True,56.9,63.8,64.7,34.0,53.5,57.2,돌파형 윙어,0.13,59.8,58.5,2020.0,48.4,1
a190d597,Diego Costa,2019,FW,29.0,1112.0,Atlético Madrid,La Liga,True,26.3,38.7,22.7,25.3,36.2,29.0,타겟맨,0.56,29.6,29.3,,,0
a190d597,Diego Costa,2020,FW,30.0,1350.0,Atlético Madrid,La Liga,True,50.7,42.3,47.1,37.9,55.5,47.5,타겟맨,0.6,49.4,48.4,,,0
a1c7b425,Manuel Pucciarelli,2018,FW,26.0,1380.0,Chievo,Serie A,True,13.2,41.5,34.7,58.3,60.4,32.4,연결형 공격수,0.44,35.5,34.0,,,0
a1d04509,Yacine Bammou,2019,MF,26.0,923.0,Caen,Ligue 1,True,34.6,26.7,25.7,22.6,49.8,30.3,공격형 MF,0.56,29.5,29.9,,,0
a1d5bd30,Marcus Rashford,2018,MF,19.0,1813.0,Manchester Utd,Premier League,True,89.2,51.3,61.9,14.1,37.6,49.6,공격형 MF,0.58,61.4,55.5,2021.0,63.7,1
a1d5bd30,Marcus Rashford,2019,FW,20.0,2334.0,Manchester Utd,Premier League,True,75.2,64.8,65.1,31.1,50.1,64.2,돌파형 윙어,0.22,64.3,64.2,2022.0,39.5,1
a1d5bd30,Marcus Rashford,2020,MF,21.0,2643.0,Manchester Utd,Premier League,True,91.3,65.4,78.8,27.0,18.8,57.3,공격형 MF,0.7,71.0,64.2,2023.0,52.6,1
a25250f8,Álex Granell,2018,MF,28.0,2848.0,Girona,La Liga,True,45.6,57.3,81.6,42.2,64.6,58.5,딥 플레이메이커,1.05,60.1,59.3,,,0
a25250f8,Álex Granell,2019,MF,29.0,2391.0,Girona,La Liga,True,44.6,58.2,75.9,36.8,61.1,55.8,딥 플레이메이커,0.96,57.0,56.4,,,0
a2609621,Naldo,2018,DF,28.0,921.0,Espanyol,La Liga,True,23.3,7.0,20.3,47.7,60.6,40.8,스토퍼,1.35,50.1,45.4,2020.0,46.2,1
a2609621,Naldo,2019,DF,29.0,1362.0,Espanyol,La Liga,True,60.9,23.9,9.4,43.5,54.6,41.5,스토퍼,2.58,48.0,44.8,,,0
a2609621,Naldo,2020,DF,30.0,1332.0,Espanyol,La Liga,True,41.2,32.4,41.9,49.9,49.4,45.0,스토퍼,0.62,47.4,46.2,,,0
a2b105e0,Sean Longstaff,2020,MF,21.0,1378.0,Newcastle Utd,Premier League,True,42.6,20.4,33.0,34.1,70.4,36.5,수비형 파괴자,0.13,50.6,43.6,2022.0,41.2,1
a2d873dd,Hwang Ui-jo,2020,MF,26.0,1633.0,Bordeaux,Ligue 1,True,71.7,31.2,28.3,38.5,17.0,36.0,공격형 MF,0.24,42.5,39.2,2022.0,29.8,1
a2e7de6f,Gideon Jung,2018,MF,22.0,2570.0,Hamburger SV,Bundesliga,True,20.8,28.5,7.2,53.6,72.4,34.7,수비형 파괴자,0.29,55.3,45.0,,,0
a300ac7e,Lucas Pérez,2018,FW,28.0,2797.0,La Coruña,La Liga,True,43.5,57.8,82.1,40.9,21.4,51.6,연결형 공격수,0.59,58.4,55.0,2021.0,55.0,1
a300ac7e,Lucas Pérez,2020,FW,30.0,2496.0,Alavés,La Liga,True,44.0,44.6,73.5,30.5,18.6,46.1,연결형 공격수,1.15,51.1,48.6,2022.0,44.2,1
a39b9ef6,Diego Falcinelli,2018,FW,26.0,1754.0,Sassuolo / Fiorentina,Serie A,True,35.3,30.8,30.7,25.8,42.7,33.3,박스 포처,0.34,34.0,33.6,,,0
a39bb753,Eden Hazard,2018,FW,26.0,2422.0,Chelsea,Premier League,True,60.3,97.2,95.5,48.2,29.9,70.5,연결형 공격수,0.04,76.7,73.6,2020.0,70.8,1
a39bb753,Eden Hazard,2019,FW,27.0,2923.0,Chelsea,Premier League,True,65.2,98.4,99.1,35.4,38.3,72.9,돌파형 윙어,0.99,81.1,77.0,,,0
a39bb753,Eden Hazard,2020,FW,28.0,1077.0,Real Madrid,La Liga,True,48.2,95.6,88.2,47.2,54.2,66.2,돌파형 윙어,0.76,75.3,70.8,,,0
a3a306f6,Mehdi Lacen,2018,MF,33.0,1118.0,Málaga / Getafe,La Liga,True,17.9,23.1,5.2,50.8,59.4,29.7,수비형 파괴자,0.32,47.0,38.4,,,0
a3d94a58,Cristian Romero,2019,DF,20.0,2336.0,Genoa,Serie A,True,70.0,27.4,29.5,57.3,71.4,54.8,스토퍼,1.23,62.6,58.7,2022.0,64.8,1
a3d94a58,Cristian Romero,2020,DF,21.0,2577.0,Genoa,Serie A,True,56.3,42.0,45.7,53.8,63.7,54.7,스토퍼,0.81,58.5,56.6,2022.0,64.8,1
a3ddb1b9,Mark Uth,2018,FW,25.0,2177.0,Hoffenheim,Bundesliga,True,71.9,51.1,62.3,47.7,53.7,61.6,연결형 공격수,0.77,59.8,60.7,2021.0,44.4,1
a3ddb1b9,Mark Uth,2019,FW,26.0,1407.0,Schalke 04,Bundesliga,True,42.9,50.2,38.4,35.0,52.7,43.6,박스 포처,0.15,43.1,43.4,2022.0,62.2,1
a3ddb1b9,Mark Uth,2020,MF,27.0,1515.0,Köln / Schalke 04,Bundesliga,True,91.6,44.8,78.8,12.3,29.4,49.8,공격형 MF,0.43,65.0,57.4,2022.0,62.2,1
a40819d9,Marash Kumbulla,2020,DF,19.0,1950.0,Hellas Verona,Serie A,True,61.7,24.7,27.5,58.8,67.4,52.4,스토퍼,1.07,60.0,56.2,2022.0,46.8,1
a40d5a0c,Diego Perotti,2018,FW,29.0,1609.0,Roma,Serie A,True,34.1,91.6,92.5,43.8,61.1,60.9,돌파형 윙어,1.5,72.0,66.4,,,0
a46472d0,Lamine Koné,2019,DF,29.0,2152.0,Strasbourg,Ligue 1,True,47.3,45.9,39.3,57.8,42.5,46.9,빌드업 수비수,0.71,48.2,47.6,2021.0,45.5,1
a46472d0,Lamine Koné,2020,DF,30.0,1473.0,Strasbourg,Ligue 1,True,52.4,45.9,31.5,50.1,55.4,49.6,빌드업 수비수,1.0,47.9,48.8,,,0
a4971d84,Djené,2018,DF,25.0,3239.0,Getafe,La Liga,True,34.9,20.5,21.7,32.5,63.4,41.5,스토퍼,0.91,49.7,45.6,2021.0,50.0,1
a4971d84,Djené,2019,DF,26.0,2976.0,Getafe,La Liga,True,32.5,22.5,37.4,32.6,61.1,42.5,스토퍼,1.37,48.8,45.6,2022.0,48.0,1
